frame,t,rx,ry,rz,qx,qy,qz,qw,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,roll,pitch,yaw,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot
53,1.06,0.14844056963920593,0.06445053219795227,3.8764946460723877,-0.6832806468009949,-0.09917628765106201,0.15941593050956726,0.7056048512458801,0.05727099999785423,0.03228701651096344,3.2513351440429688,-1.9474090337753296,-0.02058575674891472,-0.31084659695625305,-87.32186775167234,4.467471328686589,21.198393059595446,0.0465832433499358,3.251999855041504,1.9721691608428955,4.185379981994629,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.6063757,left_elbow_link,3.8050114917755127,4.206152420043946
54,1.08,0.14927330613136292,0.06492789089679718,3.9433541297912598,-0.6973651051521301,-0.09411772340536118,0.15884487330913544,0.6925258636474609,0.05500075966119766,0.030252667143940926,3.254990339279175,-1.9742681980133057,-0.04876723513007164,-0.32137060165405273,-89.44491604700158,5.231945650588477,20.655416666993606,0.00964752851430084,3.2555956840515137,2.000847816467285,4.1933088302612305,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.6647584,left_elbow_link,3.8791618156433105,4.28301570892334
55,1.1,0.1500535011291504,0.06543813645839691,4.010324001312256,-0.7114035487174988,-0.08912170678377151,0.15797165036201477,0.6789752244949341,0.05297697335481644,0.028471726924180984,3.2588486671447754,-1.9992202520370483,-0.07894472032785416,-0.3286828100681305,-91.61754166153851,5.954596070901921,20.070265006609375,-0.0280753754958063,3.2594034671783447,2.0275962352752686,4.193216800689697,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.723421,left_elbow_link,3.9532813835144043,4.359421710968018
56,1.12,0.15078593790531158,0.06599124521017075,4.077408790588379,-0.725372314453125,-0.08422105759382248,0.15679679811000824,0.6649484038352966,0.05111134797334671,0.02703390270471573,3.262927293777466,-2.024801254272461,-0.11046450585126877,-0.3328598439693451,-93.83964379955142,6.630549911626068,19.446935751508192,-0.06651636223461033,3.263439416885376,2.0549495220184326,4.195568561553955,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.7823682,left_elbow_link,4.027369003295899,4.435365180969239
57,1.1400000000000001,0.15147481858730316,0.06659819930791855,4.144608497619629,-0.7392562031745911,-0.0794428139925003,0.15532661974430084,0.6504327058792114,0.049433913081884384,0.02590586431324482,3.2671420574188232,-2.0501065254211426,-0.14341945946216583,-0.3338184654712677,-96.11212777057554,7.256293090871404,18.789720651075193,-0.10562178925431853,3.2676186561584473,2.082051992416382,4.200507164001465,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.8415947,left_elbow_link,4.101418952941895,4.510827999114991
58,1.16,0.15212474763393402,0.0672692358493805,4.211918830871582,-0.7530348896980286,-0.0748162642121315,0.15356574952602386,0.635420024394989,0.047954950481653214,0.025085970759391785,3.271479368209839,-2.075089454650879,-0.17757268249988556,-0.33149245381355286,-98.43486338598058,7.828086908710615,18.10332963809064,-0.14531803698636292,3.2719271183013916,2.1088898181915283,4.2081522941589355,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.9010956,left_elbow_link,4.175419788360596,4.585798721313477
59,1.18,0.1527407169342041,0.06801441311836243,4.279340744018555,-0.7666849493980408,-0.07037059962749481,0.15152017772197723,0.6199061274528503,0.046685267239809036,0.024568533524870872,3.2759199142456055,-2.0996835231781006,-0.21268104016780853,-0.3258402645587921,-100.80690827862585,8.34249948032687,17.392976495043154,-0.18551566585081902,3.2763445377349854,2.1354334354400635,4.218610763549805,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,3.960871,left_elbow_link,4.249367694854737,4.660267810821534
60,1.2,0.15332743525505066,0.06884307414293289,4.346865653991699,-0.7801848649978638,-0.06613393127918243,0.14919671416282654,0.6038859486579895,0.04563583806157112,0.024344805628061295,3.28044056892395,-2.1237900257110596,-0.24849440157413483,-0.3168468475341797,-103.22735677226093,8.796608092210562,16.664202980961132,-0.22612424087634908,3.280848264694214,2.161625623703003,4.231975078582764,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.0209103,left_elbow_link,4.3232478904724125,4.734216670989991
61,1.22,0.15389001369476318,0.06976433098316193,4.414499282836914,-0.793509840965271,-0.062133606523275375,0.14660309255123138,0.587357759475708,0.0448177196085453,0.02440400794148445,3.285027027130127,-2.147261142730713,-0.28475356101989746,-0.3045256733894348,-105.69446788218484,9.187898001375268,15.922925486174023,-0.2670369055366377,3.2854232788085938,2.187361717224121,4.248330116271973,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.081219,left_elbow_link,4.397061805725098,4.807640533447266
62,1.24,0.1544332653284073,0.07078644633293152,4.482232093811035,-0.8066346645355225,-0.058395836502313614,0.14374789595603943,0.570321798324585,0.0442417748272419,0.024730311706662178,3.2896623611450195,-2.1698899269104004,-0.3211877942085266,-0.2889223098754883,-108.20615498729308,9.514385675743846,15.175366653185284,-0.3081391115022796,3.290052652359009,2.2124781608581543,4.267741680145264,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.141788,left_elbow_link,4.4707956123352055,4.880523185729981
63,1.26,0.15496249496936798,0.07191695272922516,4.550058364868164,-0.8195310831069946,-0.054945964366197586,0.1406409740447998,0.552783727645874,0.04391798377037048,0.025307148694992065,3.2943315505981445,-2.1913957595825195,-0.35751211643218994,-0.27011942863464355,-110.75949040907514,9.774611155336602,14.428107155311464,-0.34930051035731036,3.2947213649749756,2.2367374897003174,4.290262222290039,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.2026167,left_elbow_link,4.544436435699463,4.952849369049073
64,1.28,0.15548276901245117,0.07316234707832336,4.617972373962402,-0.8321714401245117,-0.05180738866329193,0.13729245960712433,0.5347498655319214,0.04385348781943321,0.02611684612929821,3.29902720451355,-2.2114152908325195,-0.3934255540370941,-0.24824433028697968,-113.35142685308853,9.96774457072895,13.68780623551269,-0.39038662255802636,3.299422025680542,2.2598156929016113,4.31593132019043,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.263701,left_elbow_link,4.617974262237549,5.024605731964112
65,1.3,0.15599922835826874,0.07452808320522308,4.685966491699219,-0.8445247411727905,-0.049001988023519516,0.13371367752552032,0.5162337422370911,0.04405234009027481,0.02714155800640583,3.303736686706543,-2.229487657546997,-0.4286082684993744,-0.22347401082515717,-115.97799567291229,10.093559469670344,12.961320432005468,-0.43124646656645194,3.3041417598724365,2.281284809112549,4.344768047332764,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.325038,left_elbow_link,4.691397171020508,5.09577320098877
66,1.32,0.15651677548885345,0.07601825147867203,4.754035949707031,-0.8565571904182434,-0.046549562364816666,0.1299169957637787,0.49725693464279175,0.04451374709606171,0.028363345190882683,3.308443784713745,-2.245032787322998,-0.46272122859954834,-0.19604015350341797,-118.63432246379189,10.152484742503804,12.25557270857743,-0.4717141644271017,3.3088648319244385,2.3005900382995605,4.376763343811035,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.386632,left_elbow_link,4.76469467163086,5.166342716217041
67,1.34,0.15704020857810974,0.07763569056987762,4.822170257568359,-0.8682349920272827,-0.04446692019701004,0.12591552734375,0.4778451919555664,0.04523136839270592,0.02976788952946663,3.3131518363952637,-2.257357120513916,-0.4954083263874054,-0.16623353958129883,-121.31520464620566,10.145700031092721,11.577306593943202,-0.5116186167448458,3.313594341278076,2.3170506954193115,4.41189432144165,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.4484806,left_elbow_link,4.8378538894653325,5.236293296813965
68,1.36,0.15757401287555695,0.07938157021999359,4.890361785888672,-0.8795210123062134,-0.042768076062202454,0.12172369658946991,0.45803597569465637,0.046191029250621796,0.03134556859731674,3.3178415298461914,-2.2656514644622803,-0.5263009071350098,-0.13440217077732086,-124.01424361657631,10.075077043904919,10.93313160835037,-0.5507726388364174,3.3183109760284424,2.3298568725585938,4.4500956535339355,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.510588,left_elbow_link,4.910863380432129,5.305613021850586
69,1.3800000000000001,0.1581219583749771,0.08125563710927963,4.958600044250488,-0.890377938747406,-0.041463516652584076,0.11735694110393524,0.4378758370876312,0.04737136512994766,0.0330931656062603,3.322510004043579,-2.2690136432647705,-0.5550265908241272,-0.10094356536865234,-126.72436519876618,9.943229796613391,10.329293702663588,-0.5889841940425571,3.323012351989746,2.338090419769287,4.491254806518555,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.5729575,left_elbow_link,4.983712177276612,5.374286155700684
70,1.4000000000000001,0.15868784487247467,0.08325579762458801,5.0268754959106445,-0.900766909122467,-0.040560033172369,0.11283235996961594,0.4174240231513977,0.04874321445822716,0.0350152887403965,3.327146530151367,-2.2664856910705566,-0.581220269203186,-0.06629040092229843,-129.43734572998113,9.75350814481037,9.77161824879736,-0.6260522817219729,3.3276877403259277,2.3407623767852783,4.535196304321289,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.635593,left_elbow_link,5.056388835906983,5.442302207946778
71,1.42,0.15927450358867645,0.0853787213563919,5.095176696777344,-0.9106493592262268,-0.04006044566631317,0.10816868394613266,0.3967522084712982,0.05027143284678459,0.03712743520736694,3.3317394256591797,-2.2571184635162354,-0.6045387387275696,-0.030889656394720078,-132.14397791346374,9.50997689070322,9.265357470959158,-0.6617741895322422,3.3323254585266113,2.3368794918060303,4.581679344177246,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.6985016,left_elbow_link,5.128884296417237,5.509651165008545
72,1.44,0.15988409519195557,0.087619349360466,5.163495063781738,-0.9199907183647156,-0.03996351733803749,0.10338540375232697,0.37594059109687805,0.05191566422581673,0.039456892758607864,3.3362724781036377,-2.2400262355804443,-0.624668300151825,0.004822279326617718,-134.8347152122935,9.21730979884494,8.81498987932234,-0.695960009190506,3.336909532546997,2.325500249862671,4.6303887367248535,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.7616906,left_elbow_link,5.201195697784424,5.576331119537354
73,1.46,0.16052600741386414,0.08966393768787384,5.23160457611084,-0.9267570972442627,-0.03899985924363136,0.0991782695055008,0.36022767424583435,0.05190912261605263,0.04943472892045975,3.3527798652648926,-1.371958613395691,-0.3909273147583008,-0.18996673822402954,-136.8614248424248,8.959175346518288,8.367141251563968,-0.7207994126272697,3.353546142578125,1.4391602277755737,4.706808090209961,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.825463,left_elbow_link,5.273217182159424,5.642742137908936
74,1.48,0.16116681694984436,0.09163600951433182,5.299612998962402,-0.9319719672203064,-0.0373300276696682,0.09543955326080322,0.3477441370487213,0.05104986950755119,0.05576362833380699,3.3566274642944336,-1.3255119323730469,-0.38232994079589844,-0.1846323162317276,-138.47109190919895,8.738869471240712,7.906391506060084,-0.7399305573006121,3.3574788570404053,1.391850233078003,4.749517917633057,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.88974,left_elbow_link,5.344999294281006,5.708715896606446
75,1.5,0.16181132197380066,0.09371967613697052,5.367645263671875,-0.9368672370910645,-0.03576791658997536,0.09176225960254669,0.3355294466018677,0.05155635625123978,0.06051938980817795,3.3602352142333984,-1.2983217239379883,-0.3792804479598999,-0.16787686944007874,-140.03458966267627,8.50731803115572,7.4712196908601705,-0.7579991275836644,3.361175537109375,1.362965703010559,4.796485424041748,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,4.9543643,left_elbow_link,5.416625480651856,5.7740230369567875
76,1.52,0.1624760627746582,0.09590766578912735,5.435703754425049,-0.9414905905723572,-0.03436535596847534,0.08815298974514008,0.3234865963459015,0.052091702818870544,0.06555941700935364,3.363647222518921,-1.272339105606079,-0.37431493401527405,-0.15135355293750763,-141.56438118024155,8.265303930123686,7.066412767299173,-0.7751710196542518,3.3646891117095947,1.334865689277649,4.842833518981934,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.019337,left_elbow_link,5.4881577301025395,5.838671188354493
77,1.54,0.16316258907318115,0.09820400178432465,5.50378942489624,-0.9458537697792053,-0.03311367332935333,0.08462771028280258,0.31161242723464966,0.05264461040496826,0.07087531685829163,3.36684513092041,-1.2476087808609009,-0.3677867650985718,-0.13521479070186615,-143.06157421792693,8.016230450159846,6.691422985811917,-0.7914717383337941,3.368002414703369,1.30769944190979,4.888006210327148,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.084671,left_elbow_link,5.5596017646789555,5.902680854797364
78,1.56,0.16387182474136353,0.10061314702033997,5.57189416885376,-0.9499694108963013,-0.032004065811634064,0.08119756728410721,0.29990142583847046,0.05320269614458084,0.07646335661411285,3.3698060512542725,-1.224094033241272,-0.36009812355041504,-0.11961996555328369,-144.52765941972373,7.762915183403709,6.34535979713231,-0.806932283734282,3.371093273162842,1.2815560102462769,4.931423664093018,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.1503654,left_elbow_link,5.630951385498047,5.966065864562989
79,1.58,0.16460661590099335,0.10312570631504059,5.6399827003479,-0.9538605213165283,-0.03073768876492977,0.07803600281476974,0.2882978618144989,0.053581543266773224,0.08140365034341812,3.3706886768341064,-1.2096916437149048,-0.32660093903541565,-0.12792254984378815,-145.97028633857883,7.5359188075348245,6.000495535675273,-0.8215893992736978,3.3720970153808594,1.2595182657241821,4.970022201538086,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.2163906,left_elbow_link,5.702209930419922,6.0299973297119145
80,1.6,0.16536715626716614,0.10575790703296661,5.708078861236572,-0.9575249552726746,-0.029598994180560112,0.07497332990169525,0.27685534954071045,0.054279111325740814,0.08754421025514603,3.372980833053589,-1.1869739294052124,-0.32045629620552063,-0.11195765435695648,-147.3838949516052,7.307150104524699,5.6816532006210165,-0.8354602808528766,3.3745532035827637,1.23455810546875,5.009028911590576,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.2827797,left_elbow_link,5.773378353118897,6.093531112670899
81,1.62,0.16615189611911774,0.10851647704839706,5.776185989379883,-0.9609733819961548,-0.028606316074728966,0.07199196517467499,0.2655726671218872,0.05493446812033653,0.09403494000434875,3.374990463256836,-1.1651884317398071,-0.31492218375205994,-0.09651992470026016,-148.7694165438531,7.075123247140735,5.389925966663386,-0.8485763244489899,3.3767471313476562,1.2108492851257324,5.044713973999023,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.349547,left_elbow_link,5.844462852478028,6.156604747772217
82,1.6400000000000001,0.16686022281646729,0.11139428615570068,5.844293594360352,-0.9642552137374878,-0.027625614777207375,0.06883274018764496,0.254382848739624,0.04486441612243652,0.09820684790611267,3.3756556510925293,-1.1682584285736084,-0.37306997179985046,-0.13643619418144226,-150.1386617317568,6.816487022560385,5.101742922027817,-0.8611025836234938,3.3773820400238037,1.233946442604065,3.908482551574707,1.6580551862716675,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.416951,left_elbow_link,5.915442447662354,6.2192086982727055
83,1.6600000000000001,0.16739806532859802,0.11438558995723724,5.9123921394348145,-0.9674205183982849,-0.02654339373111725,0.06525112688541412,0.24317748844623566,0.04562193155288696,0.10525184124708176,3.3766980171203613,-1.1511716842651367,-0.3687647581100464,-0.11991292983293533,-151.50723564761782,6.50794838103183,4.797327700963479,-0.8732140223375429,3.378645896911621,1.214727520942688,3.8833820819854736,1.657230257987976,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.485287,left_elbow_link,5.986312847137452,6.281337242126465
84,1.68,0.16795901954174042,0.11752098798751831,5.980473041534424,-0.9703956842422485,-0.02561560645699501,0.06173024699091911,0.23208948969841003,0.04633653536438942,0.11246392130851746,3.3774099349975586,-1.1351038217544556,-0.3657771050930023,-0.10405336320400238,-152.8536921165338,6.195155907899713,4.521247373858733,-0.8846478865802827,3.3795995712280273,1.1971135139465332,3.8259942531585693,1.6835585832595825,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.554043,left_elbow_link,6.057093601226807,6.343033771514893
85,1.7,0.168540358543396,0.1208021342754364,6.048537254333496,-0.9731916189193726,-0.024839984253048897,0.05825342237949371,0.22110527753829956,0.04701387882232666,0.11967438459396362,3.3777785301208496,-1.120988130569458,-0.3643656075000763,-0.08858238160610199,-154.1803960414954,5.877331331432267,4.272495388857821,-0.8954379039052021,3.3802249431610107,1.182042121887207,3.738612413406372,1.7591415643692017,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.6232057,left_elbow_link,6.12779281616211,6.404318313598633
86,1.72,0.16913972795009613,0.12422844767570496,6.116579532623291,-0.9758199453353882,-0.024217164143919945,0.05480379983782768,0.21020345389842987,0.04766678810119629,0.12673845887184143,3.377790927886963,-1.1095976829528809,-0.3646200895309448,-0.0731593668460846,-155.49056718857406,5.5535607830053415,4.050438888497974,-0.905622073507067,3.3805038928985596,1.1702593564987183,3.625258445739746,1.8326774835586548,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.692756,left_elbow_link,6.198414306640625,6.465204219818116
87,1.74,0.16975505650043488,0.12779724597930908,6.184591770172119,-0.9782910943031311,-0.023750200867652893,0.05136557295918465,0.19935892522335052,0.04830515384674072,0.1335805058479309,3.377444267272949,-1.1011803150177002,-0.36647728085517883,-0.05753638967871666,-156.787744371196,5.222941867983799,3.85482957368807,-0.9152350744681432,3.380430221557617,1.1619871854782104,3.4906389713287354,1.9036990404129028,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.7626686,left_elbow_link,6.268957595825196,6.525700073242188
88,1.76,0.1703842580318451,0.13150544464588165,6.252562046051025,-0.9806139469146729,-0.023443428799510002,0.04792442545294762,0.18854664266109467,0.04893435910344124,0.14017827808856964,3.376736640930176,-1.0955406427383423,-0.3697659969329834,-0.04158954322338104,-158.07539891460686,4.884671233544871,3.6857063776220835,-0.924306614474901,3.3799991607666016,1.1570073366165161,3.3395590782165527,1.9718352556228638,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.8329144,left_elbow_link,6.339418869018555,6.585812072753907
89,1.78,0.17102587223052979,0.13534961640834808,6.320486545562744,-0.9827958941459656,-0.023301396518945694,0.04446697235107422,0.177741140127182,0.049558375030756,0.14653150737285614,3.375664710998535,-1.0923035144805908,-0.3742550015449524,-0.025273988023400307,-159.3569999333564,4.538024317975123,3.543251830193585,-0.9328614492598022,3.379206895828247,1.1549166440963745,3.176766872406006,2.036811113357544,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.9034724,left_elbow_link,6.409803848266602,6.64555404663086
90,1.8,0.17167827486991882,0.1393260657787323,6.388362884521484,-0.984841525554657,-0.02332853153347969,0.04098270833492279,0.16692309081554413,0.05018169432878494,0.15264157950878143,3.374229669570923,-1.0910840034484863,-0.37968432903289795,-0.00857955776154995,-160.6352456785419,4.182570287259433,3.427814950752471,-0.9409141016806652,3.3780531883239746,1.1552913188934326,3.006861925125122,2.0984442234039307,0.0,0.0,0.0,0.0,pelvis,0.0,0,5.9743295,left_elbow_link,6.480121593475342,6.704940776824952
91,1.82,0.17234045267105103,0.1434309333562851,6.4561848640441895,-0.986753523349762,-0.023528827354311943,0.037463970482349396,0.15607759356498718,0.050810396671295166,0.15850524604320526,3.372431993484497,-1.0915472507476807,-0.3857883810997009,0.008489012718200684,-161.91229820274202,3.8181951550285342,3.339839523363495,-0.9484722431196766,3.3765370845794678,1.1577478647232056,2.834139585494995,2.1566402912139893,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.045467,left_elbow_link,6.55037353515625,6.763985614776612
92,1.84,0.17301173508167267,0.14765986800193787,6.52394437789917,-0.988533616065979,-0.023905854672193527,0.0339045375585556,0.1451903134584427,0.05145276337862015,0.16411393880844116,3.3702750205993652,-1.093406319618225,-0.3923080265522003,0.025917887687683105,-163.19025251471749,3.444964540288978,3.2798019982550874,-0.9555403999601768,3.3746607303619385,1.1619443893432617,2.739570140838623,2.21138596534729,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.116869,left_elbow_link,6.620561580657959,6.82269666671753
93,1.86,0.17369166016578674,0.15200790762901306,6.591631889343262,-0.9901818037033081,-0.024462560191750526,0.030301127582788467,0.13425084948539734,0.052117720246315,0.16945669054985046,3.367762327194214,-1.0964229106903076,-0.39900314807891846,0.0436813049018383,-164.47073071245742,3.06328898010931,3.2482119949810158,-0.9621168424725433,3.3724255561828613,1.167585015296936,2.8624258041381836,2.262739419937134,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.1885214,left_elbow_link,6.690687637329102,6.881082515716553
94,1.8800000000000001,0.17438028752803802,0.1564696878194809,6.65924596786499,-0.9916972517967224,-0.025201335549354553,0.026652412489056587,0.12325111776590347,0.05281556770205498,0.17451968789100647,3.3649134635925293,-1.1004078388214111,-0.40566182136535645,0.06173690780997276,-165.75510318070852,2.673822124022229,3.2455765398700565,-0.968197093069286,3.3698501586914062,1.1744234561920166,2.95835018157959,2.3108131885528564,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.2604218,left_elbow_link,6.760761241912842,6.939158420562745
95,1.9000000000000001,0.17507778108119965,0.16103994846343994,6.726771831512451,-0.9930786490440369,-0.026123886927962303,0.02295858971774578,0.11218362301588058,0.05355660244822502,0.1792900711297989,3.361722946166992,-1.1051899194717407,-0.4120981693267822,0.0800236165523529,-167.0446910160202,2.277420825121276,3.272358883885979,-0.9737753213107085,3.366926431655884,1.18223237991333,3.026857376098633,2.3557560443878174,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.332554,left_elbow_link,6.830778102874756,6.996926765441895
96,1.92,0.17578501999378204,0.16571226716041565,6.7942047119140625,-0.9943234920501709,-0.027231022715568542,0.019221650436520576,0.10104355961084366,0.05435147136449814,0.18375463783740997,3.358217477798462,-1.110629916191101,-0.41816115379333496,0.09845305234193802,-168.34050187063644,1.875169423479563,3.328948896456244,-0.9788414708819642,3.363680362701416,1.190819263458252,3.0679802894592285,2.397742509841919,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.4049177,left_elbow_link,6.900743465423584,7.054398040771485
97,1.94,0.17650297284126282,0.1704804003238678,6.861544132232666,-0.9954290986061096,-0.028522470965981483,0.015444638207554817,0.08982710540294647,0.055209800601005554,0.18790380656719208,3.354414701461792,-1.1165884733200073,-0.4237324297428131,0.11690349876880646,-169.64345786323622,1.4683021790167707,3.4156165458254026,-0.9833852434035544,3.3601269721984863,1.1999939680099487,3.0822134017944336,2.436952829360962,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.477518,left_elbow_link,6.970665912628174,7.11158655166626
98,1.96,0.1772327870130539,0.17533744871616364,6.928774833679199,-0.9963922500610352,-0.029996516183018684,0.011631538160145283,0.07853224873542786,0.05613965168595314,0.1917310357093811,3.35033917427063,-1.1229132413864136,-0.42872920632362366,0.13521070778369904,-170.95428324180313,1.0581849310997677,3.532459724902712,-0.987394613929621,3.356290340423584,1.2095556259155273,3.070439338684082,2.4735634326934814,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.5503435,left_elbow_link,7.040542583465577,7.168492298126221
99,1.98,0.17797280848026276,0.18027441203594208,6.995893478393555,-0.997210681438446,-0.03164900466799736,0.00777817377820611,0.0671454668045044,0.05663902312517166,0.194491907954216,3.345571994781494,-1.1354774236679077,-0.437350869178772,0.15259049832820892,-172.27507513568943,0.6453234928553214,3.679201560291708,-0.9908616053428096,3.351699113845825,1.2263232469558716,3.0355491638183594,2.50772762298584,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.6234126,left_elbow_link,7.110381107330323,7.225126247406006
100,2.0,0.17872954905033112,0.1852703094482422,7.062941074371338,-0.9978811144828796,-0.03352128341794014,0.004064355045557022,0.055615827441215515,0.057324234396219254,0.1970938742160797,3.3444740772247314,-1.1438415050506592,-0.41837990283966064,0.1766345202922821,-173.61149736637162,0.2511200957544518,3.8619802840579944,-0.9937807901671596,3.350766897201538,1.2306969165802002,2.291393995285034,2.5524518489837646,0.0,0.0,0.0,0.0,pelvis,0.0,0,6.6967163,left_elbow_link,7.180190544128418,7.281498889923096
