frame,t,rz,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_norm,top_cf_name,top_cf_val,non_foot_cf_sum,apparent_force_norm,wrote_act
35,0.7000000000000001,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
36,0.72,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
37,0.74,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
38,0.76,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
39,0.78,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
40,0.8,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
41,0.8200000000000001,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
42,0.84,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
43,0.86,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
44,0.88,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
45,0.9,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
46,0.92,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
47,0.9400000000000001,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
48,0.96,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
49,0.98,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
50,1.0,0.39819714426994324,0.999999857448653,0.0,0.0,0.0,0.06662638187408448,0.0,0.0,pelvis,0.0,0,0.0,True
