frame,t,rx,ry,rz,qx,qy,qz,qw,roll,pitch,yaw,pgz,lv_norm,av_norm,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot,apparent_force_norm,apparent_force_z
54,1.08,0.06650125980377197,-0.06305478513240814,-5.472316265106201,-0.06604115664958954,-0.11036274582147598,-0.4706694483757019,0.8728853464126587,-0.6757238774331519,-14.76381763844683,-56.58052697743349,0.9669172599262573,10.725533,20.968113,0.9918228,-1.1367918,-10.6189,-15.147489,11.534401,-8.784814,36.690914154052734,1.0925294160842896,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-5.838932,waist_roll_link,-5.714418907165527,-5.837822456359863,2342.8564,83.97159
55,1.1,0.06933518499135971,-0.048974666744470596,-5.688651084899902,0.002106517320498824,-0.12937681376934052,-0.33532607555389404,0.9331738948822021,5.360973162438586,-13.889455420734478,-40.184178158479924,0.9665144052873437,11.173196,25.67464,-0.88485897,0.89812505,-11.101833,14.260033,-5.52654,20.622705,36.412437438964844,0.9841444015502929,36.0,0.45454545454545453,0.0,0.0,pelvis,0.0,0,-6.067173,waist_roll_link,-5.942749996185302,-6.0665273857116695,2296.3174,-394.65173
56,1.12,0.0746951624751091,-0.05632932484149933,-5.909646987915039,-0.028779519721865654,-0.11545383185148239,-0.4569903612136841,0.8814770579338074,3.227039876331285,-13.287871909033807,-55.18377243801348,0.9716843039107768,11.159097,23.534372,1.0166051,-0.9443579,-11.0724945,-11.985972,10.111049,-17.549068,36.42149353027344,1.1787217855453491,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-6.285264,waist_roll_link,-6.176130313873291,-6.284139652252197,2163.826,23.975628
57,1.1400000000000001,0.0749736875295639,-0.035305432975292206,-6.136037826538086,0.026072854176163673,-0.11230514198541641,-0.3307991325855255,0.9366320371627808,7.20992132571422,-11.13535414339835,-39.60808988241761,0.9734155227174879,11.811281,28.031918,-1.236921,1.449344,-11.656577,15.459473,-3.1172335,23.1749,36.49981689453125,1.0989180326461792,36.0,0.45454545454545453,0.0,0.0,pelvis,0.0,0,-6.518486,waist_roll_link,-6.400709648132324,-6.517560977935791,2728.6743,-477.3109
58,1.16,0.06823154538869858,-0.026401184499263763,-6.367182731628418,0.029421472921967506,-0.05689676105976105,-0.4423467516899109,0.8945537805557251,5.927572711500401,-4.345203898279123,-52.84882755300278,0.9917942710240207,11.566571,20.300972,0.6712933,-0.5634897,-11.533318,-6.855938,9.479532,-16.591084,36.43367004394531,1.208685040473938,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-6.738252,waist_roll_link,-6.646296997070312,-6.737195510864257,2268.8054,100.7274
59,1.18,0.06199483200907707,-0.007271290756762028,-6.600564956665039,0.04106336086988449,-0.04718688502907753,-0.2744145691394806,0.959574818611145,6.024133052961186,-3.900380962947758,-32.123741259406025,0.9921743965506445,12.246211,27.455376,-1.1477481,1.3573366,-12.116518,7.72449,-1.5598586,26.300129,36.38102722167969,1.1947855472564697,36.0,0.45454545454545453,0.0,0.0,pelvis,0.0,0,-6.9796324,waist_roll_link,-6.879682083129882,-6.978936214447021,2213.7776,-476.59003
60,1.2,0.046053484082221985,-0.005317161325365305,-6.840371131896973,0.034981146454811096,0.008235970512032509,-0.35244929790496826,0.9351406097412109,3.4206965869537607,2.2959831691521635,-41.23372647312436,0.9974169763648639,12.0672865,15.97616,-0.03168412,-0.833985,-12.038391,-3.9830577,4.8351884,-14.696732,36.28316879272461,1.2446215152740479,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-7.1971917,waist_roll_link,-7.137637634277343,-7.196437377929687,2010.6373,63.845123
61,1.22,0.04038245603442192,-0.004944890737533569,-7.080018997192383,0.004852952901273966,-0.003925312776118517,-0.18323706090450287,0.9830489158630371,0.6291259949778704,-0.34028549016628395,-21.119016898887512,0.9999220815354953,12.352527,25.37775,-0.5750455,0.73992306,-12.31693,2.2993293,-3.0193434,25.092367,36.18077850341797,1.0377236127853393,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-7.4485073,waist_roll_link,-7.39224531173706,-7.447985191345214,1379.5913,-227.62117
62,1.24,0.030573107302188873,-0.009674988687038422,-7.328570365905762,0.04505454748868942,0.013735841028392315,-0.2702800929546356,0.9616288542747498,4.549984508021919,2.910287307303817,-31.281973160290317,0.9955628288436643,12.654284,16.27197,-0.33911556,-1.1816201,-12.59443,0.5708163,0.46375045,-16.255342,36.37664031982422,1.2930506467819214,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-7.6813803,waist_roll_link,-7.650639553070068,-7.68079044342041,1598.2424,-226.77246
63,1.26,0.019072173163294792,-0.011454482562839985,-7.577988147735596,-0.016065718606114388,0.023455247282981873,-0.08814405649900436,0.9957019090652466,-2.0724415194074908,2.514755552600037,-10.16328273201939,0.9983834881211266,12.817452,27.28683,-0.6774959,0.9614723,-12.763371,-5.1723866,0.9563635,26.775043,36.37013244628906,1.0804101943969726,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-7.9381437,waist_roll_link,-7.896149177551269,-7.937680740356445,1778.3932,-138.0586
64,1.28,0.02070019766688347,-0.01791570335626602,-7.834174633026123,0.017298104241490364,0.011973775923252106,-0.15899324417114258,0.9870555400848389,1.7394100076745465,1.6697280401387908,-18.275667771857307,0.9991148085595806,12.95853,18.887207,0.37542903,-1.3828644,-12.879063,4.5138907,-5.673127,-17.440384,36.38914108276367,1.2895612716674805,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-8.182152,waist_roll_link,-8.155149955749511,-8.181527633666992,2102.2715,-94.54256
65,1.3,0.01847999542951584,-0.02100536599755287,-8.09117317199707,-0.04662567749619484,-0.0002183609176427126,0.007260281592607498,0.9988860487937927,-5.34488788372842,0.013796580199327236,0.8322361870253222,0.995651997033061,13.262016,30.153639,-0.7656089,0.9372746,-13.206681,-9.549614,1.1499659,28.57839,36.38156509399414,1.1680397510528564,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-8.449414,waist_roll_link,-8.405075569152832,-8.449187774658203,2129.791,-267.72913
66,1.32,0.02497810870409012,-0.026550326496362686,-8.35395336151123,-0.017128314822912216,-0.02195681631565094,-0.05280091241002083,0.9982166290283203,-1.8286253572119995,-2.616123203685833,-6.013945785899079,0.998449038097216,13.2220335,17.964367,0.79725915,-1.2517308,-13.138482,6.9988394,-6.846252,-15.061989,36.39809036254883,1.261972427368164,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-8.699948,waist_roll_link,-8.671128768920898,-8.69952823638916,2198.6948,55.73219
67,1.34,0.016470005735754967,-0.025953784584999084,-8.619352340698242,-0.05039608106017113,-0.018923725932836533,0.14367401599884033,0.9881598353385925,-6.030857186965847,-1.3132263606424264,16.614342420917726,0.9942042552211912,13.859897,29.38997,-1.4369307,0.6915509,-13.767851,-6.8304996,4.2604485,28.265938,36.34491729736328,1.2442737340927124,36.0,0.2727272727272727,0.0,0.0,pelvis,0.0,0,-8.979777,waist_roll_link,-8.925644416809082,-8.980577011108398,2473.836,-514.31866
68,1.36,0.018532929942011833,-0.026516560465097427,-8.89020824432373,-0.027952535077929497,-0.03116884082555771,0.06808773428201675,0.9968004822731018,-3.4439984089801063,-3.344063143418121,7.9157467954629155,0.9964943182886163,13.5165,20.781984,1.0717717,-0.7437265,-13.4534,5.1253757,-6.865493,-18.933737,36.25420379638672,1.2672514915466309,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-9.227717,waist_roll_link,-9.199073333740234,-9.228650588989257,2375.852,256.96878
69,1.3800000000000001,0.012565985321998596,-0.0202474407851696,-9.16264820098877,-0.0431428998708725,-0.0353969931602478,0.23012688755989075,0.9715592265129089,-5.753186987899199,-2.8042505999349867,26.7923164985057,0.9937714861318905,14.244452,26.86943,-1.4615567,0.70235336,-14.151854,-3.2216666,4.436899,26.304012,36.08473205566406,1.1571496248245239,36.0,0.2727272727272727,0.0,0.0,pelvis,0.0,0,-9.514688,waist_roll_link,-9.478781242370605,-9.517960090637207,2451.1484,-570.77484
70,1.4000000000000001,0.011941587552428246,-0.01747199520468712,-9.440959930419922,-0.012343969196081161,-0.04122985154390335,0.14130093157291412,0.9890307784080505,-2.0733666772708514,-4.477451406515834,16.342498059972193,0.9962954515323078,13.937813,21.45166,0.8823438,-0.43823645,-13.902951,2.9630039,-5.3447843,-20.562773,36.510353088378906,1.286048412322998,36.0,0.45454545454545453,0.0,0.0,pelvis,0.0,0,-9.767032,right_hip_pitch_link,-9.773580093383789,-9.7639546585083,2139.867,203.40237
71,1.42,0.0013622527476400137,-0.00909233745187521,-9.724560737609863,-0.04126941040158272,-0.04581720754504204,0.2997940480709076,0.9520089030265808,-6.099582637757596,-3.582869999572022,35.150083499556715,0.9923952385157606,14.822794,24.591627,-1.5665178,0.7183597,-14.722269,-2.9466686,3.1110275,24.215425,36.40215301513672,1.1950389862060546,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-10.053904,waist_roll_link,-10.040750999450683,-10.060447235107421,2312.239,-669.5446
72,1.44,-0.008720952086150646,-0.00713913980871439,-10.014837265014648,-0.005192066542804241,-0.025564715266227722,0.2085844874382019,0.977656364440918,-1.1941742396027666,-2.7409893824446185,24.11571534520822,0.9986389755567436,14.384164,22.666168,0.35373926,-0.45145,-14.3727255,6.2781014,0.6976853,-21.768185,36.103267669677734,1.297690749168396,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-10.317637,right_hip_pitch_link,-10.324335594177246,-10.311163444519043,1859.5552,285.64618
73,1.46,0.005765036214143038,0.011393438093364239,-10.295339584350586,-0.017559973523020744,-0.09039139747619629,0.30858099460601807,0.9467305541038513,-5.175224991373294,-9.225194777467904,36.52393364605044,0.9830420851843422,14.316443,24.38633,0.26142022,1.673942,-14.21584,1.7966326,-9.006597,22.590849,36.14915084838867,1.0366333723068237,36.0,0.22727272727272727,0.0,0.0,pelvis,0.0,0,-10.652261,right_hip_pitch_link,-10.658962745666503,-10.617077369689941,1743.2238,128.20616
74,1.48,-0.0020999638363718987,-0.0013366641942411661,-10.594544410705566,-0.06292802095413208,-0.0863959789276123,0.27060046792030334,0.9567399024963379,-9.70806121683981,-7.542423813841813,32.22706360565509,0.9771515980078718,15.638251,20.974827,-1.0334177,-1.2973132,-15.550046,-8.210062,3.537769,-18.974257,36.160179138183594,1.0821425437927246,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-10.938873,right_hip_pitch_link,-10.94343521118164,-10.872368354797363,2864.2827,-1090.3097
75,1.5,-0.0025762757286429405,0.0026708412915468216,-10.889378547668457,-0.05577518045902252,-0.089859239757061,0.4224573075771332,0.9001913070678711,-10.2247975286652,-6.583769516745286,50.87074345226349,0.977628892550093,14.596437,23.862843,0.56595004,1.3305988,-14.524641,10.613279,4.190828,20.957827,36.24174499511719,0.8275200724601746,36.0,0.5,0.0,0.0,pelvis,0.0,0,-11.239803,right_hip_pitch_link,-11.248213310241699,-11.202100296020507,2649.9583,837.9585
76,1.52,-0.0119142085313797,-0.012296771630644798,-11.196480751037598,-0.0499291718006134,-0.051464326679706573,0.31579405069351196,0.9461144208908081,-7.311163363492504,-3.7755220295044714,37.15725085281436,0.9897170017654185,16.036852,19.531252,-1.1722304,-1.3352146,-15.938121,-6.817238,3.95223,-17.871065,36.14656066894531,1.239350152015686,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-11.53761,right_hip_pitch_link,-11.542018432617187,-11.47363712310791,2845.6504,-1155.0923
77,1.54,-0.015946581959724426,-0.01657191291451454,-11.498211860656738,-0.08853349834680557,-0.04278486967086792,0.4207461178302765,0.901833713054657,-11.284965323130187,-0.15294692782134328,50.03746304279194,0.980662549195446,14.899566,22.346643,0.1674551,0.95541996,-14.867958,1.313848,-0.4787164,22.30285,36.257286071777344,0.9175719738006591,36.0,0.45454545454545453,0.0,0.0,pelvis,0.0,0,-11.859015,right_hip_pitch_link,-11.866935272216796,-11.804584999084472,2338.244,874.5345
78,1.56,-0.014916026964783669,-0.02239982783794403,-11.809452056884766,-0.0948275625705719,-0.03543641045689583,0.4420488476753235,0.8912602663040161,-11.560593299903024,1.1844282426691657,52.641246564645,0.9795039883817094,16.202974,11.066538,-0.24052034,-0.98141205,-16.171436,-3.7447422,-0.0018544421,-10.413701,36.15804672241211,1.1263933897018432,36.0,0.2727272727272727,0.0,0.0,pelvis,0.0,0,-12.160884,right_hip_pitch_link,-12.165279884338378,-12.09930850982666,1936.7441,-1065.1993
79,1.58,-0.005885615013539791,-0.01211631391197443,-12.118020057678223,-0.1211802139878273,-0.06943343579769135,0.5853959918022156,0.798627495765686,-15.960807339791774,1.7749588481209475,72.23416727980438,0.9609887074623845,15.403072,22.308079,0.20833021,1.6775324,-15.310033,5.268683,1.5322,21.622759,36.178531646728516,0.9969767928123474,36.0,0.45454545454545453,0.0,0.0,pelvis,0.0,0,-12.477384,right_hip_pitch_link,-12.487654228210449,-12.432881851196289,2313.329,703.9369
80,1.6,-0.010377384722232819,-0.018250465393066406,-12.441377639770508,-0.07503288984298706,-0.03214951977133751,0.5054053664207458,0.8590121269226074,-9.290471252054008,1.1809723056216117,60.845444370640564,0.9866729476405651,16.675098,17.231882,-0.38366777,-1.3871518,-16.612873,-1.5317175,5.1342587,-16.37776,36.14742660522461,1.258385968208313,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-12.775347,right_hip_pitch_link,-12.78185131072998,-12.721495170593261,2764.0308,-1064.678
81,1.62,-0.0005069272592663765,-0.014254498295485973,-12.757880210876465,-0.1419849693775177,-0.07372061163187027,0.6000879406929016,0.7837729454040527,-18.150527859722814,3.144050258571161,74.37590438692824,0.9488110797829766,15.849215,26.989487,0.051855847,1.3812277,-15.78883,-2.1145983,-10.600592,24.730312,36.12950897216797,0.934934675693512,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-13.100643,right_hip_pitch_link,-13.114609260559082,-13.060892601013183,2387.0923,673.4062
82,1.6400000000000001,-0.015603654086589813,-0.012974292039871216,-13.090060234069824,-0.033350083976984024,0.0027611381374299526,0.5605314373970032,0.8274567723274231,-2.9888725940315406,2.4046640904347503,68.16584461919106,0.9977602960298283,17.176508,16.857224,-1.4522895,-0.18833989,-17.113966,2.911819,5.257869,-15.749352,35.48470687866211,1.3515895128250122,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-13.390784,right_hip_pitch_link,-13.400122184753418,-13.368774909973144,2080.5637,-1082.8982
83,1.6600000000000001,-0.02477085590362549,0.010913102887570858,-13.41684627532959,-0.06117906793951988,-0.055046480149030685,0.6339970231056213,0.7689437866210938,-9.432714611870011,-0.40569210820164525,79.04487447045452,0.986454013338508,16.365652,22.15385,-0.506347,1.8472488,-16.253181,4.3391056,-7.626705,20.342041,36.17398452758789,0.89454026222229,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-13.721928,waist_roll_link,-13.734066505432128,-13.730847854614257,1964.5707,703.431
84,1.68,-0.04319824278354645,0.005225153174251318,-13.756699562072754,0.019647015258669853,0.02844647504389286,0.5536513924598694,0.8320306539535522,3.6817079253689045,1.4658709632004538,67.32844516658109,0.9976095856980055,17.413626,25.161573,-0.6518039,-1.4810588,-17.338282,-0.37687528,20.962803,-13.911276,36.10920715332031,1.3742194890975952,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-14.037665,right_hip_pitch_link,-14.048770446777343,-14.031545181274414,2863.2527,-886.7413
85,1.7,-0.04917057231068611,0.011558319441974163,-14.089910507202148,-0.026357412338256836,0.003406683448702097,0.6671464443206787,0.7444524168968201,-1.9900701374458918,2.3062470070761534,83.69061969084713,0.9985873626454229,16.63538,26.877796,-0.7898488,1.3220367,-16.563944,1.967058,-15.416441,21.928974,36.148651123046875,0.9874618768692016,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-14.391211,right_hip_pitch_link,-14.407436866760253,-14.394382019042968,2379.154,632.787
86,1.72,-0.06497850269079208,0.008475882932543755,-14.433991432189941,0.043870408087968826,0.0904325321316719,0.5651004910469055,0.8188764452934265,10.073234439658242,5.654168500966916,69.71724237932212,0.9797946888528984,17.721128,29.422066,-0.21410634,-0.8348877,-17.700155,0.8760904,22.784847,-18.594114,36.13953399658203,1.4339428663253784,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-14.749593,right_hip_pitch_link,-14.754374046325683,-14.708443183898925,2047.04,-928.5092
87,1.74,-0.0679386630654335,-0.004630877636373043,-14.774920463562012,-0.08202988654375076,0.03285987302660942,0.708267331123352,0.7003918290138245,-3.9724420091876698,9.336226561966503,90.31615171696087,0.984382652916589,17.282074,31.025513,-0.5347357,0.0653897,-17.273676,0.4128217,-21.909092,21.96369,36.096561431884766,1.005557131767273,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-15.080945,right_hip_pitch_link,-15.092039604187011,-15.079073448181152,855.20703,348.51788
88,1.76,-0.08886456489562988,0.003828908782452345,-15.127013206481934,0.03102034702897072,0.13613764941692352,0.614166796207428,0.7767259478569031,12.63407694467593,9.984395286299316,77.77576620175704,0.9610085569628741,18.184435,29.265095,-0.24696909,0.37507454,-18.17889,3.5336502,23.301205,-17.349726,36.492515563964844,1.3407516002655029,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-15.427974,right_hip_pitch_link,-15.433420677185058,-15.413814086914062,816.432,-739.73895
89,1.78,-0.08625750243663788,-0.0006356462836265564,-15.479290962219238,-0.03540559485554695,0.07463862001895905,0.7521049976348877,0.6538451313972473,3.826558794299945,8.676863512307772,98.2860422165901,0.9863510405091807,17.76183,30.021406,-0.24318619,0.04082027,-17.760118,4.8567963,-22.661627,19.082636,36.18777084350586,0.9921938896179199,36.0,0.5,0.0,0.0,pelvis,0.0,0,-15.782087,waist_roll_link,-15.76145221710205,-15.793426055908203,437.87613,342.21927
90,1.8,-0.10760533809661865,0.006454380229115486,-15.836894035339355,0.07536541670560837,0.19092755019664764,0.636454164981842,0.7435003519058228,21.195219325434543,10.834697242323173,83.16167730579248,0.9157334490813932,18.484297,30.412468,-0.49797973,0.48463356,-18.471231,0.19761243,24.321632,-18.257528,36.44612121582031,1.1514226913452148,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-16.148602,waist_roll_link,-16.105500717163086,-16.154166717529296,715.95636,-581.1198
91,1.82,-0.1059131845831871,0.001285826787352562,-16.198177337646484,-0.018374567851424217,0.09778764843940735,0.7514461278915405,0.6522489190101624,7.152049406099559,8.927164569048255,98.64361373647901,0.9801999021379285,18.23832,25.08841,-0.34185472,-0.047642343,-18.235052,4.320089,-21.491798,12.201136,36.25459289550781,1.0838611841201782,36.0,0.5454545454545454,0.0,0.0,pelvis,0.0,0,-16.54197,waist_roll_link,-16.43265869140625,-16.54825355529785,492.67822,193.0052
92,1.84,-0.12585431337356567,0.006642844527959824,-16.567214965820312,0.07712719589471817,0.22057271003723145,0.6157472133636475,0.7524987459182739,23.520565011462274,13.708345944024934,81.45186867306992,0.8907981504804984,19.165407,30.233904,-0.3111174,0.4238137,-19.158195,-1.0108628,22.543789,-20.120752,36.344120025634766,1.1317776441574097,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-16.89995,waist_roll_link,-16.771522064208984,-16.902375717163086,847.4498,-754.39056
93,1.86,-0.1280587762594223,-0.0010986262932419777,-16.939836502075195,0.03662819787859917,0.16810402274131775,0.752021312713623,0.6362887620925903,17.65580671098786,9.139283682564422,100.95290545679438,0.9407988253167054,18.810692,22.21113,-0.74635094,-0.09404889,-18.795645,7.0937004,-14.681961,15.08157,36.16383743286133,1.2365309715270996,36.0,0.5,0.0,0.0,pelvis,0.0,0,-17.29158,waist_roll_link,-17.097768325805664,-17.295503158569336,627.1974,296.2756
94,1.8800000000000001,-0.14242133498191833,0.005711098201572895,-17.321895599365234,0.10382380336523056,0.2621573507785797,0.6211606860160828,0.731200098991394,29.588038283700243,14.737823855241988,84.60870637849753,0.8409882825750693,19.82334,30.304173,0.08457625,0.29871386,-19.82091,-4.576118,21.167091,-21.198025,36.09198760986328,1.2702593803405762,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-17.646292,waist_roll_link,-17.42330696105957,-17.648087997436523,1125.2043,-837.8439
95,1.9000000000000001,-0.14015083014965057,0.0022289687767624855,-17.702899932861328,0.04174983128905296,0.17565885186195374,0.7546470165252686,0.630800187587738,18.775826477942434,9.125557637338035,101.72818834013466,0.9348018386997516,19.001776,23.51187,-0.79714185,0.4148894,-18.980515,10.326317,-14.028314,15.791822,35.82749557495117,1.10349280834198,36.0,0.5,0.0,0.0,pelvis,0.0,0,-18.048971,waist_roll_link,-17.772893447875976,-18.052049179077148,999.9198,686.76874
96,1.92,-0.14639994502067566,0.008555060252547264,-18.09161376953125,0.0973588302731514,0.26388105750083923,0.67693692445755,0.6801796555519104,30.188776177131203,13.130013552898298,93.281996139696,0.841776091320165,20.16253,24.312952,0.4474668,0.15225068,-20.15699,-7.5716605,17.55667,-15.01842,36.463531494140625,1.3186416625976562,36.0,0.4090909090909091,0.0,0.0,pelvis,0.0,0,-18.412231,waist_roll_link,-18.13289596557617,-18.41438247680664,1415.9288,-961.41296
97,1.94,-0.142356738448143,0.00894493330270052,-18.48050880432129,0.06116250157356262,0.18526701629161835,0.7939285039901733,0.5758582949638367,21.537415705779676,6.67617773075779,109.36232514231371,0.9238705621513303,19.317654,24.1034,-1.214603,0.7314305,-19.265553,14.504854,-14.830316,12.273743,36.1982536315918,1.157494068145752,36.0,0.5,0.0,0.0,pelvis,0.0,0,-18.827654,waist_roll_link,-18.48925926208496,-18.832471389770507,1612.3013,728.4806
98,1.96,-0.14627152681350708,0.014364932663738728,-18.877254486083984,0.10726121068000793,0.2682892680168152,0.7344918847084045,0.6140339374542236,32.26144640553425,9.899031803107915,103.07837882634848,0.8330318027009209,20.594362,25.578384,0.77040184,0.0888526,-20.579756,-12.4520235,17.267015,-14.179248,36.18152618408203,1.328830361366272,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,-19.203651,waist_roll_link,-18.85415985107422,-19.20665313720703,2015.0643,-1073.9639
99,1.98,-0.14630760252475739,0.026178214699029922,-19.274946212768555,0.051221735775470734,0.12069494277238846,0.8460755944252014,0.5166867971420288,14.912974768465348,2.180518761452815,117.46174124912751,0.9656181291466355,19.616585,26.479614,-1.6300801,0.920229,-19.52707,19.461802,-13.549727,11.781897,36.123374938964844,1.517000675201416,36.0,0.5,0.0,0.0,pelvis,0.0,0,-19.623531,waist_roll_link,-19.219644088745117,-19.62902214050293,2247.1672,860.25305
100,2.0,-0.1626071184873581,0.023880790919065475,-19.674755096435547,0.10723995417356491,0.2608906924724579,0.7681450247764587,0.574794590473175,31.933844356044492,7.768186759050455,108.61154702011576,0.8408712776201862,20.796425,31.457563,-0.12815139,-0.30108657,-20.79385,-18.948587,16.768618,-18.690714,36.24220657348633,1.3200331449508667,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,-20.003546,waist_roll_link,-19.616099853515625,-20.00696517944336,1890.5608,-1035.2103
