frame,t,rx,ry,rz,qx,qy,qz,qw,roll,pitch,yaw,pgz,lv_norm,av_norm,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot,apparent_force_norm,apparent_force_z
91,1.82,6.868503987789154e-09,2.6546877052169293e-07,-15.879593849182129,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,17.854097,6.0564303e-06,-1.0989326e-07,1.03847064e-07,-17.854097,5.956361e-06,7.704066e-07,7.8011874e-07,1.723899185890332e-05,1.9688639440573752e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-16.258038,left_ankle_roll_link,-16.27803756713867,-16.27803756713867,160.33214,-160.33214
92,1.84,8.498318493366241e-09,2.7844907890539616e-07,-16.23888397216797,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,18.050295,6.106404e-06,-1.1361835e-07,1.0425751e-07,-18.050295,6.003719e-06,7.876875e-07,7.893516e-07,1.7292280972469598e-05,2.003436384256929e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-16.61733,left_ankle_roll_link,-16.63733055114746,-16.637328643798828,160.33214,-160.33214
93,1.86,1.1757947504520416e-08,2.5761073629837483e-07,-16.602094650268555,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,18.246492,6.224942e-06,-1.14885246e-07,1.0482053e-07,-18.246492,6.12069e-06,7.8649333e-07,8.1760675e-07,1.7292280972469598e-05,2.0380350179038942e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-16.980541,left_ankle_roll_link,-17.000541229248046,-17.000539321899414,160.33214,-160.33214
94,1.8800000000000001,1.2223608791828156e-08,2.815850166371092e-07,-16.969234466552734,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,18.44269,6.3260563e-06,-1.17045914e-07,1.01780095e-07,-18.44269,6.220006e-06,8.031824e-07,8.2789666e-07,1.7372214642819017e-05,2.0727020455524325e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-17.347681,left_ankle_roll_link,-17.367681045532226,-17.367679138183593,160.33214,-160.33214
95,1.9000000000000001,1.1757947504520416e-08,2.829892764566466e-07,-17.34029769897461,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,18.638887,6.449032e-06,-1.2010065e-07,9.8719596e-08,-18.638887,6.3434986e-06,8.3536906e-07,8.075844e-07,1.7372214642819017e-05,2.1074461983516812e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-17.718744,left_ankle_roll_link,-17.7387442779541,-17.73874237060547,160.33214,-160.33214
96,1.92,1.1525116860866547e-08,3.0825867725070566e-07,-17.71527671813965,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,18.835085,6.539813e-06,-1.2173983e-07,9.7483415e-08,-18.835085,6.432627e-06,8.508666e-07,8.1638774e-07,1.7372214642819017e-05,2.14219035115093e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-18.093723,left_ankle_roll_link,-18.11372329711914,-18.113721389770507,160.33214,-160.33214
97,1.94,1.0128132998943329e-08,2.8402973839547485e-07,-18.09419059753418,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,19.031282,6.566373e-06,-1.2546509e-07,9.666052e-08,-19.031282,6.45727e-06,8.7530447e-07,8.091735e-07,1.7438826034776866e-05,2.1769737941212952e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-18.472637,left_ankle_roll_link,-18.49263717651367,-18.49263526916504,160.33214,-160.33214
98,1.96,9.42964106798172e-09,3.0220508051570505e-07,-18.477022171020508,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,19.22748,6.5647205e-06,-1.2792378e-07,9.6654254e-08,-19.22748,6.455836e-06,8.860329e-07,7.954168e-07,1.7518759705126286e-05,2.2119347704574466e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-18.855469,left_ankle_roll_link,-18.87546875,-18.875466842651367,160.33214,-160.33214
99,1.98,9.89530235528946e-09,3.173390723532066e-07,-18.86379051208496,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,19.423677,6.6247503e-06,-1.2941389e-07,9.528706e-08,-19.423677,6.5160734e-06,9.0212586e-07,7.837554e-07,1.7532081983517855e-05,2.2469888790510595e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-19.242237,left_ankle_roll_link,-19.262237091064453,-19.26223518371582,160.33214,-160.33214
100,2.0,1.0128132998943329e-08,3.0527553462889045e-07,-19.254459381103516,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,19.619875,6.6178163e-06,-1.3068052e-07,9.402028e-08,-19.619875,6.509052e-06,9.176235e-07,7.6531165e-07,1.7625337932258844e-05,2.2821768652647734e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-19.632906,left_ankle_roll_link,-19.652905960083007,-19.652904052734375,160.33214,-160.33214
