frame,t,rx,ry,rz,qx,qy,qz,qw,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,roll,pitch,yaw,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot
47,0.9400000000000001,8.149072527885437e-10,6.21857907390222e-08,-3.9555883407592773,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-4.041004686428096e-08,1.148556449948046e-07,-9.221406936645508,1.5631114820280345e-06,2.470636388807179e-07,2.782093133646413e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,9.221406936645508,1.6067850765466574e-06,1.2442971637938172e-05,6.116466465755366e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.334034,left_ankle_roll_link,-4.354033966064453,-4.35403205871582
48,0.96,8.149072527885437e-10,5.831498128827661e-08,-4.142223834991455,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-4.0931695366452914e-08,1.157698221732062e-07,-9.417604446411133,1.6628194998702384e-06,2.613690526231949e-07,2.8883209779451136e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,9.417604446411133,1.707836759123893e-06,1.254954986507073e-05,6.366590241668746e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.5206695,left_ankle_roll_link,-4.54066946029663,-4.540667076110839
49,0.98,1.5133991837501526e-09,5.883885023649782e-08,-4.332782745361328,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-4.562552291531574e-08,1.1713941461266586e-07,-9.613801956176758,1.757702534632699e-06,2.881911314034369e-07,3.0113614002402755e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,9.613801956176758,1.8064482674162718e-06,1.2709417205769569e-05,6.619646228500642e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.7112284,left_ankle_roll_link,-4.7312283706665035,-4.7312259864807125
50,1.0,1.5133991837501526e-09,5.894798960071057e-08,-4.5272650718688965,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-5.4268223692588435e-08,1.1882568884402644e-07,-9.809999465942383,1.8521014908401412e-06,3.382591842182592e-07,3.1357853913505096e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,9.809999465942383,1.9086724023509305e-06,1.2869284546468407e-05,6.8755998654523864e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.9057107,left_ankle_roll_link,-4.925710697174072,-4.925708312988281
51,1.02,1.0477378964424133e-09,7.402377377729863e-08,-4.725672245025635,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.186777312677805e-08,1.2069834554040426e-07,-10.006196975708008,1.9383596736588515e-06,3.8236626664911455e-07,3.26358815527783e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,10.006196975708008,2.0024865534651326e-06,1.2989185051992536e-05,7.1344511525239795e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.1041183,left_ankle_roll_link,-5.124118347167968,-5.124115486145019
52,1.04,3.4924596548080444e-10,8.649476512800902e-08,-4.928004264831543,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.514601835760914e-08,1.213898599417007e-07,-10.202394485473633,1.98213228941313e-06,3.996515545168222e-07,3.3214939776371466e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,10.202394485473633,2.0491199848038377e-06,1.3175696949474514e-05,7.396100045298226e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.3064504,left_ankle_roll_link,-5.3264503669738765,-5.326447505950927
53,1.06,-3.4924596548080444e-10,9.132600098382682e-08,-5.1342597007751465,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.671061925089816e-08,1.2221148892876954e-07,-10.398591995239258,2.0304305508034304e-06,4.163408391377743e-07,3.414742479890265e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,10.398591995239258,2.100617166433949e-06,1.3362208846956491e-05,7.661477866349742e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.512706,left_ankle_roll_link,-5.53270580291748,-5.532702941894531
54,1.08,-3.4924596548080444e-10,9.167524694930762e-08,-5.344440937042236,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.484798120709456e-08,1.2278192684789246e-07,-10.594789505004883,2.091506985379965e-06,4.1574494957785646e-07,3.622857320806361e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,10.594789505004883,2.1629832644975977e-06,1.3575365301221609e-05,7.931121217552572e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.722887,left_ankle_roll_link,-5.74288703918457,-5.742884178161621
55,1.1,-3.4924596548080444e-10,9.141331247519702e-08,-5.558544158935547,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.36559107647372e-08,1.2367016211101145e-07,-10.790987014770508,2.1520804693864193e-06,4.062082439304504e-07,3.8290050952127785e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,10.790987014770508,2.2233011804928537e-06,1.3788521755486727e-05,8.205024641938508e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.9369903,left_ankle_roll_link,-5.95699026107788,-5.956987400054931
56,1.12,3.4924596548080444e-10,8.98417056305334e-08,-5.776570796966553,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.335795887935092e-08,1.2449051212115592e-07,-10.987184524536133,2.212784920629929e-06,4.0322842664863856e-07,4.0338133544537413e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,10.987184524536133,2.2851097583043156e-06,1.4001678209751844e-05,8.483195415465161e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.1550164,left_ankle_roll_link,-6.175016422271728,-6.175014038085937
57,1.1400000000000001,5.820766091346741e-10,1.2176860764157027e-07,-5.998522758483887,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.596567203587256e-08,1.2651960901166603e-07,-11.183382034301758,2.2282815734797623e-06,4.1514908843964804e-07,4.413200258568395e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,11.183382034301758,2.3091884031600785e-06,1.4214834664016962e-05,8.765622624196112e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.3769684,left_ankle_roll_link,-6.396968383789062,-6.396965999603271
58,1.16,5.820766091346741e-10,1.2239433999639004e-07,-6.224398612976074,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.53696332619802e-08,1.302269083680585e-07,-11.379579544067383,2.1940277292742394e-06,4.0680467350284744e-07,4.766775987263827e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,11.379579544067383,2.2817687295173528e-06,1.442799111828208e-05,9.052320820046589e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.602844,left_ankle_roll_link,-6.62284423828125,-6.622841854095459
59,1.18,5.820766091346741e-10,1.1816700862254947e-07,-6.454197883605957,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.563523413660732e-08,1.3472708815243095e-07,-11.575777053833008,2.1133430436748313e-06,3.817808362782671e-07,5.16308432452206e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,11.575777053833008,2.2087440356699517e-06,1.4641147572547197e-05,9.343275451101363e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.8326435,left_ankle_roll_link,-6.852643508911132,-6.852641124725341
60,1.2,1.280568540096283e-09,1.1992051440756768e-07,-6.687921047210693,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.712529199148776e-08,1.3876298510240304e-07,-11.771974563598633,2.0706320356111974e-06,3.835687323316961e-07,5.452388904814143e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,11.771974563598633,2.1752994143753313e-06,1.4854304026812315e-05,9.638497431296855e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.066367,left_ankle_roll_link,-7.086367149353027,-7.086364288330078
61,1.22,1.280568540096283e-09,1.218049874296412e-07,-6.925567626953125,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.861543511149648e-08,1.424677549266562e-07,-11.968172073364258,2.0444999790925067e-06,3.8356898812708096e-07,5.783343794973916e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,11.968172073364258,2.159068344553816e-06,1.5067460481077433e-05,9.937979484675452e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.3040133,left_ankle_roll_link,-7.3240132522583,-7.324010868072509
62,1.24,2.2118911147117615e-09,1.1773772712331265e-07,-7.167137622833252,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.928599560751536e-08,1.4665224057353043e-07,-12.164369583129883,1.9948049612139584e-06,3.865491748911154e-07,6.135511512184166e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,12.164369583129883,2.12252484743658e-06,1.524065010016784e-05,1.0241128620691597e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.5455832,left_ankle_roll_link,-7.565583248138427,-7.565580863952636
63,1.26,1.7462298274040222e-09,1.44804289448075e-07,-7.412630081176758,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.906240912485373e-08,1.4926327196462807e-07,-12.360567092895508,2.0184970708214678e-06,3.841646787350328e-07,6.285025051511184e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,12.360567092895508,2.1487039703060873e-06,1.540051744086668e-05,1.054790845955722e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.791076,left_ankle_roll_link,-7.811076183319091,-7.811073322296142
64,1.28,1.7462298274040222e-09,1.450662239221856e-07,-7.662049770355225,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-7.032904392190176e-08,1.4927560698652087e-07,-12.556764602661133,2.0929662696289597e-06,4.002584148565802e-07,6.386830477822514e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,12.556764602661133,2.2245517357077915e-06,1.5507095667999238e-05,1.0857114830287173e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.040496,left_ankle_roll_link,-8.060495872497558,-8.060493965148925
65,1.3,1.7462298274040222e-09,1.4470242604147643e-07,-7.9153923988342285,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.86903263158456e-08,1.485388168021018e-07,-12.752962112426758,2.225383468612563e-06,3.925104010704672e-07,6.440006927732611e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,12.752962112426758,2.3497091206081677e-06,1.5573707059957087e-05,1.116809289669618e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.293839,left_ankle_roll_link,-8.313839454650878,-8.313835639953613
66,1.32,1.280568540096283e-09,1.4494980860035866e-07,-8.172659873962402,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.906346072810265e-08,1.464361645275858e-07,-12.949159622192383,2.4135290459526004e-06,3.913180535164429e-07,6.445525855269807e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,12.949159622192383,2.528576715121744e-06,1.5640318451914936e-05,1.1480031389510259e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.551105,left_ankle_roll_link,-8.571104545593261,-8.571103591918945
67,1.34,1.280568540096283e-09,1.4468787412624806e-07,-8.433850288391113,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.86909800151625e-08,1.433160008446066e-07,-13.145357131958008,2.6256652745360043e-06,3.919140851849079e-07,6.488018016170827e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,13.145357131958008,2.732884695433313e-06,1.5746896679047495e-05,1.1794036254286766e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.812295,left_ankle_roll_link,-8.832294960021972,-8.832294006347656
68,1.36,3.4924596548080444e-10,1.5330988389905542e-07,-8.698968887329102,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.883998082685139e-08,1.404782068448185e-07,-13.341554641723633,2.8286008273425978e-06,3.954904741476639e-07,6.555422942255973e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,13.341554641723633,2.930380787802278e-06,1.5853474906180054e-05,1.2110169336665422e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.077414,left_ankle_roll_link,-9.09741355895996,-9.097412605285644
69,1.3800000000000001,1.1641532182693481e-10,1.5403020370285958e-07,-8.96800708770752,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.913797534480182e-08,1.3783699159830576e-07,-13.537752151489258,3.0424328087974573e-06,4.0741147699918656e-07,6.805366297157889e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,13.537752151489258,3.1441234114026884e-06,1.5960053133312613e-05,1.2428441550582647e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.346452,left_ankle_roll_link,-9.366451759338378,-9.366450805664062
70,1.4000000000000001,3.4924596548080444e-10,1.539719960419461e-07,-9.240966796875,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.861640855504447e-08,1.3725467340464093e-07,-13.733949661254883,3.2534887850488303e-06,4.193322808987432e-07,6.954285822757811e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,13.733949661254883,3.353304236952681e-06,1.606663136044517e-05,1.2748841982102022e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.619411,left_ankle_roll_link,-9.639411468505859,-9.639410514831543
71,1.42,1.280568540096283e-09,1.5376826922874898e-07,-9.517857551574707,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.936148366776251e-08,1.3663802178598417e-07,-13.930147171020508,3.4643405797396554e-06,4.3542550542952085e-07,7.190120072664286e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,13.930147171020508,3.5648604352900293e-06,1.617320958757773e-05,1.3071374269202352e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.896302,left_ankle_roll_link,-9.916302223205566,-9.91630126953125
72,1.44,8.149072527885437e-10,1.841381163103506e-07,-9.79866886138916,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.861645118760862e-08,1.3607366611267935e-07,-14.126344680786133,3.678786697491887e-06,4.401938724640786e-07,7.144577693907195e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,14.126344680786133,3.773286607611226e-06,1.627978781471029e-05,1.339603477390483e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-10.177114,left_ankle_roll_link,-10.197113533020019,-10.197112579345703
73,1.46,1.7462298274040222e-09,1.8335958884563297e-07,-10.083402633666992,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.749885983481363e-08,1.3525232134270482e-07,-14.322542190551758,3.90809736927622e-06,4.461544733658229e-07,7.080305408635468e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,14.322542190551758,3.9966971598914824e-06,1.6386366041842848e-05,1.3722830772167072e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-10.461847,left_ankle_roll_link,-10.481847305297851,-10.481846351623535
74,1.48,1.280568540096283e-09,1.8450191419105977e-07,-10.372053146362305,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.705182187261016e-08,1.36874547251864e-07,-14.518739700317383,3.962952632718952e-06,4.455584132756485e-07,6.967894705667277e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,14.518739700317383,4.048336904816097e-06,1.6386366041842848e-05,1.4051092875888571e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-10.750498,left_ankle_roll_link,-10.770497817993164,-10.770496864318847
75,1.5,3.6088749766349792e-09,1.9823892216663808e-07,-10.66463851928711,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.705182897803752e-08,1.377901952537286e-07,-14.714937210083008,3.972358172177337e-06,4.527109638274851e-07,6.971608854655642e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,14.714937210083008,4.058400008943863e-06,1.635972148505971e-05,1.437801620340906e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.043083,left_ankle_roll_link,-11.063083190917968,-11.063082237243652
76,1.52,5.9371814131736755e-09,1.8394894141238183e-07,-10.961141586303711,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.794585516445295e-08,1.3646317142956832e-07,-14.911134719848633,4.037010967294918e-06,4.670164059916715e-07,6.846985911579395e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,14.911134719848633,4.121210622543003e-06,1.6439655155409127e-05,1.4706009096698835e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.339586,left_ankle_roll_link,-11.35958625793457,-11.359585304260253
77,1.54,7.101334631443024e-09,1.8287937564309686e-07,-11.261569023132324,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-7.18201889071679e-08,1.3165380607915722e-07,-15.107332229614258,4.207107849651948e-06,4.926466772303684e-07,6.891130510666699e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,15.107332229614258,4.29154215453309e-06,1.6439655155409127e-05,1.5035242540761828e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.640014,left_ankle_roll_link,-11.660013694763183,-11.660012741088867
78,1.56,7.566995918750763e-09,1.963835529750213e-07,-11.565923690795898,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-7.375729182967916e-08,1.24988190464137e-07,-15.303529739379883,4.409149823914049e-06,5.13508155108866e-07,6.898825404277886e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,15.303529739379883,4.492241259868024e-06,1.6439655155409127e-05,1.5363708371296525e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.944368,left_ankle_roll_link,-11.964368362426757,-11.964367408752441
79,1.58,7.334165275096893e-09,2.1097184799145907e-07,-11.87420654296875,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-7.949426361619771e-08,1.2072131028162403e-07,-15.499727249145508,4.507442099566106e-06,5.480787876877002e-07,7.187151709331374e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,15.499727249145508,4.597170573106268e-06,1.635972148505971e-05,1.5691730368416756e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-12.252651,left_ankle_roll_link,-12.272651214599609,-12.272650260925293
80,1.6,7.334165275096893e-09,2.1125561033841223e-07,-12.18640422821045,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-8.329405432050407e-08,1.1599724558664093e-07,-15.695924758911133,4.61074523627758e-06,5.653641892422456e-07,7.461590030288789e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,15.695924758911133,4.704823368228972e-06,1.625314325792715e-05,1.6017729649320245e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-12.564849,left_ankle_roll_link,-12.584848899841308,-12.584847946166992
81,1.62,8.265487849712372e-09,2.258802851429209e-07,-12.502534866333008,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-8.575277377076418e-08,1.1182761738837144e-07,-15.892122268676758,4.761619948112639e-06,5.8205336017636e-07,7.619717052875785e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,15.892122268676758,4.857201929553412e-06,1.622649870114401e-05,1.6342084563802928e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-12.88098,left_ankle_roll_link,-12.900979537963867,-12.90097858428955
82,1.6400000000000001,9.89530235528946e-09,2.1278356143739074e-07,-12.822585105895996,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-8.828598652144137e-08,1.1097338870058593e-07,-16.088319778442383,4.9352188398188446e-06,6.017228884047654e-07,7.56495524001366e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,16.088319778442383,5.028990017308388e-06,1.626646553631872e-05,1.6667137970216572e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-13.20103,left_ankle_roll_link,-13.221029777526855,-13.221028823852539
83,1.6600000000000001,1.0128132998943329e-08,2.1252890292089432e-07,-13.146557807922363,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-8.873301027279012e-08,1.1245565190165507e-07,-16.284517288208008,5.002627858630149e-06,6.130476890575665e-07,7.708949851803482e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,16.284517288208008,5.098665951663861e-06,1.630643237149343e-05,1.699266431387514e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-13.5250025,left_ankle_roll_link,-13.545002479553222,-13.545001525878906
84,1.68,1.1059455573558807e-08,2.2734275262337178e-07,-13.474454879760742,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-9.081916374498178e-08,1.131776201646062e-07,-16.480714797973633,5.107867309561698e-06,6.37485811694205e-07,7.826134265087603e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,16.480714797973633,5.206647983868606e-06,1.6452977433800697e-05,1.7320191545877606e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-13.8529,left_ankle_roll_link,-13.872899551391601,-13.872898597717285
85,1.7,1.1292286217212677e-08,2.404103724984452e-07,-13.806270599365234,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-9.387387223114274e-08,1.132448872454006e-07,-16.676912307739258,5.254568804957671e-06,6.601357540603203e-07,7.73258364006324e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,16.676912307739258,5.352027983462904e-06,1.6572877939324826e-05,1.7650716472417116e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-14.184715,left_ankle_roll_link,-14.204715270996093,-14.204714317321777
86,1.72,1.1757947504520416e-08,2.1795676730107516e-07,-14.142009735107422,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-9.566198855281982e-08,1.1157938928363365e-07,-16.873109817504883,5.4279616961139254e-06,6.71460725243378e-07,7.61286230499536e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,16.873109817504883,5.522063474927563e-06,1.6719423001632094e-05,1.7983882571570575e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-14.520454,left_ankle_roll_link,-14.54045440673828,-14.540453453063964
87,1.74,1.2456439435482025e-08,2.495416993042454e-07,-14.481679916381836,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-9.834424474775005e-08,1.0704712138931427e-07,-17.069307327270508,5.574310307565611e-06,6.881507488287752e-07,7.68035988585325e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,17.069307327270508,5.668894573318539e-06,1.6919257177505642e-05,1.83204683708027e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-14.860125,left_ankle_roll_link,-14.880124588012695,-14.880123634338378
88,1.76,1.2223608791828156e-08,2.508586476324126e-07,-14.825265884399414,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.002068756861263e-07,1.0345862477834089e-07,-17.265504837036133,5.715032784792129e-06,7.000714390414942e-07,7.701489153078e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,17.265504837036133,5.809029971715063e-06,1.703915768302977e-05,1.8660321075003594e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-15.203711,left_ankle_roll_link,-15.223710556030273,-15.223709602355957
89,1.78,8.731149137020111e-09,2.583674358902499e-07,-15.172781944274902,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.0363417146663778e-07,1.0146507634090085e-07,-17.461702346801758,5.845492523803841e-06,7.262974577315617e-07,7.700267019572493e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,17.461702346801758,5.940558367001358e-06,1.711909135337919e-05,1.900212373584509e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-15.551227,left_ankle_roll_link,-15.571226615905761,-15.571225662231445
90,1.8,8.032657206058502e-09,2.4995642888825387e-07,-15.524219512939453,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.0788091486801932e-07,1.0226068525298615e-07,-17.657899856567383,5.920539024373284e-06,7.572920139864436e-07,7.683677836212155e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,17.657899856567383,6.018028216203675e-06,1.713241363177076e-05,1.934479223564267e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-15.902664,left_ankle_roll_link,-15.922664184570312,-15.922663230895996
91,1.82,6.868503987789154e-09,2.6546877052169293e-07,-15.879593849182129,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.0989325716082021e-07,1.0384706428112622e-07,-17.854097366333008,5.956360837444663e-06,7.704065865254961e-07,7.80118739385216e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,17.854097366333008,6.056430265743984e-06,1.723899185890332e-05,1.9688639440573752e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-16.258038,left_ankle_roll_link,-16.27803756713867,-16.27803756713867
92,1.84,8.498318493366241e-09,2.7844907890539616e-07,-16.23888397216797,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.1361834850731611e-07,1.0425750929243804e-07,-18.050294876098633,6.003719136060681e-06,7.876874974499515e-07,7.893515885371016e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,18.050294876098633,6.10640381637495e-06,1.7292280972469598e-05,2.003436384256929e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-16.61733,left_ankle_roll_link,-16.63733055114746,-16.637328643798828
93,1.86,1.1757947504520416e-08,2.5761073629837483e-07,-16.602094650268555,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.1488524620517637e-07,1.0482052914539963e-07,-18.246492385864258,6.120690159150399e-06,7.864933309065236e-07,8.176067467502435e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,18.246492385864258,6.224941898835823e-06,1.7292280972469598e-05,2.0380350179038942e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-16.980541,left_ankle_roll_link,-17.000541229248046,-17.000539321899414
94,1.8800000000000001,1.2223608791828156e-08,2.815850166371092e-07,-16.969234466552734,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.1704591429406719e-07,1.0178009546280009e-07,-18.442689895629883,6.220006071089301e-06,8.031823881538003e-07,8.278966561192647e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,18.442689895629883,6.326056336547481e-06,1.7372214642819017e-05,2.0727020455524325e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-17.347681,left_ankle_roll_link,-17.367681045532226,-17.367679138183593
