frame,t,rz,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_norm,top_cf_name,top_cf_val,non_foot_cf_sum,apparent_force_norm,wrote_act
36,0.72,0.019632335752248764,0.37970947892397033,0.17928447,5.840692,7.703534126281738,2.9375425815582275,0.0,0.0,pelvis,82.497574,197.05451011657715,177.05922,True
37,0.74,0.025907110422849655,0.269924761702763,0.16710877,6.416821,12.689803123474121,2.9171449184417724,0.0,0.0,pelvis,66.77253,133.54505920410156,100.446045,True
38,0.76,0.03248656913638115,0.16461228022175445,0.301134,5.3341146,3.8109664916992188,2.9596332550048827,0.0,0.0,pelvis,224.65308,449.30615615844727,185.37851,True
39,0.78,0.0425410233438015,0.08409268864826802,0.6306497,2.8372197,11.134427070617676,2.965037965774536,0.0,0.0,pelvis,542.68365,1106.1069431304932,339.45428,True
40,0.8,0.050613127648830414,0.08067197263957371,0.48014858,0.13602963,14.952194213867188,2.954091930389404,0.0,0.0,pelvis,41.76384,83.52768230438232,137.09395,True
41,0.8200000000000001,0.055031679570674896,0.0815024673051351,0.30522043,0.34259087,15.95164966583252,2.9476863384246825,0.0,0.0,pelvis,12.998857,25.997713088989258,178.07158,True
42,0.84,0.05541759729385376,0.08041085922323077,0.26513007,0.53599,16.870990753173828,2.944896364212036,0.0,0.0,pelvis,13.329399,26.65879774093628,173.79349,True
43,0.86,0.051255881786346436,0.07820536018117952,0.435942,2.2186677,17.96221923828125,2.958371305465698,0.0,0.0,pelvis,141.10902,282.2180495262146,233.42834,True
44,0.88,0.04461105540394783,0.07927115389870298,0.32635587,1.5738,7.209437370300293,2.9640885829925536,0.0,0.0,pelvis,469.15115,938.3023300170898,111.53198,True
45,0.9,0.0368024967610836,0.11530477924573079,0.40838972,2.7190688,11.717966079711914,2.9584895610809325,0.0,0.0,pelvis,187.26347,374.52694940567017,69.51307,True
46,0.92,0.0306379534304142,0.16095697336152448,0.2592547,2.43341,7.7011637687683105,2.955605411529541,0.0,0.0,pelvis,137.33589,274.67177963256836,181.91592,True
47,0.9400000000000001,0.02724483236670494,0.1928341760945389,0.15282011,1.4073105,7.7028422355651855,2.9513272285461425,0.0,0.0,pelvis,57.045982,114.091965675354,109.49042,True
48,0.96,0.02380669303238392,0.21085220775807434,0.11083222,1.0370401,7.491674423217773,2.9540411472320556,0.0,0.0,pelvis,354.06955,708.1390991210938,72.99196,True
49,0.98,0.023139994591474533,0.2084897941618653,0.07049455,0.6045923,7.202561378479004,2.954321765899658,0.0,0.0,pelvis,81.7966,163.59320449829102,74.561066,True
50,1.0,0.02524385042488575,0.19038014035705797,0.13412632,1.1452522,5.264761447906494,2.953788900375366,0.0,0.0,pelvis,106.93115,213.86230850219727,96.56582,True
51,1.02,0.02847764827311039,0.1637866675533124,0.18722036,1.6104354,5.246728897094727,2.955157423019409,0.0,0.0,pelvis,108.172104,216.34420776367188,47.714508,True
52,1.04,0.03296598047018051,0.12907934380476815,0.18838593,1.8046254,4.808891296386719,2.9567381381988525,0.0,0.0,pelvis,214.0908,428.1816101074219,6.7816954,True
53,1.06,0.03752319514751434,0.10583188822183964,0.16806482,1.1748488,4.646740913391113,2.957264804840088,0.0,0.0,pelvis,247.13364,494.26727294921875,40.374886,True
54,1.08,0.03932496905326843,0.10176092260283809,0.047503922,0.9282572,5.132998943328857,2.9550031661987304,0.0,0.0,pelvis,33.28882,71.20528817176819,139.03926,True
55,1.1,0.037367209792137146,0.10768579431114111,0.109839685,1.2212745,6.10214900970459,2.9572261810302733,0.0,0.0,pelvis,157.5737,327.82292556762695,95.1123,True
56,1.12,0.033243127167224884,0.1273246249379829,0.101621695,1.4191225,6.527751922607422,2.9564756393432616,0.0,0.0,pelvis,392.85907,851.8921012878418,41.127037,True
57,1.1400000000000001,0.03184258192777634,0.13960289700829598,0.06531502,0.58134484,6.651686668395996,2.954760932922363,0.0,0.0,pelvis,176.63791,380.09165382385254,32.180378,True
58,1.16,0.03121086210012436,0.1435923764263758,0.026982404,0.5125444,6.606792449951172,2.954553985595703,0.0,0.0,pelvis,121.069824,266.1457977294922,32.843597,True
59,1.18,0.031397584825754166,0.14016907452751282,0.07465228,0.7535439,6.411852836608887,2.95646276473999,0.0,0.0,pelvis,198.8432,397.68640542030334,60.419403,True
60,1.2,0.0329926572740078,0.12883500613537424,0.07461316,0.87339646,5.76732063293457,2.955724859237671,0.0,0.0,pelvis,156.63145,313.26291847229004,8.622184,True
61,1.22,0.03487542271614075,0.11928519014687111,0.078608334,0.6397881,4.732715606689453,2.9550386905670165,0.0,0.0,pelvis,108.35676,216.7135124206543,6.4764724,True
62,1.24,0.03547213599085808,0.11519142631255419,0.06674811,0.25258282,5.133933067321777,2.956485891342163,0.0,0.0,pelvis,189.11269,378.2253723144531,61.5715,True
63,1.26,0.034678444266319275,0.12071775620509129,0.064618506,0.6331533,5.152522087097168,2.9558505058288573,0.0,0.0,pelvis,171.9177,343.8353805541992,42.717182,True
64,1.28,0.03360224515199661,0.12739907272534623,0.05923122,0.5735612,4.997402191162109,2.9553269386291503,0.0,0.0,pelvis,127.57115,255.14230346679688,5.19416,True
65,1.3,0.03304193168878555,0.13141913475551403,0.028635213,0.29015544,5.173050880432129,2.9545876026153564,0.0,0.0,pelvis,108.994255,217.98850440979004,42.619514,True
66,1.32,0.03346679359674454,0.12824039376445295,0.03724349,0.29629385,5.234457015991211,2.955544137954712,0.0,0.0,pelvis,168.62708,337.25415802001953,23.817904,True
67,1.34,0.034177783876657486,0.12454970950115452,0.029930754,0.196276,5.0866875648498535,2.9554351806640624,0.0,0.0,pelvis,149.66248,299.32495498657227,7.200023,True
68,1.36,0.0346926711499691,0.12167249316023276,0.027098436,0.1442588,6.953637599945068,2.9554728507995605,0.0,0.0,pelvis,153.94664,307.89328384399414,6.986135,True
69,1.3800000000000001,0.035022370517253876,0.1196849459027074,0.023603747,0.18688698,9.038738250732422,2.9555572509765624,0.0,0.0,pelvis,163.61061,327.2212257385254,9.429844,True
70,1.4000000000000001,0.035180579870939255,0.11864028093167345,0.026052764,0.2819476,11.049946784973145,2.95556583404541,0.0,0.0,pelvis,164.38023,328.7604637145996,11.461105,True
71,1.42,0.035159409046173096,0.11852920721646842,0.036683455,0.3953423,12.813678741455078,2.955540323257446,0.0,0.0,pelvis,163.5128,327.0256042480469,12.556868,True
72,1.44,0.03494447097182274,0.11936154295978685,0.05178563,0.5162137,14.01668643951416,2.9555274486541747,0.0,0.0,pelvis,163.47067,326.9413375854492,13.801773,True
73,1.46,0.03455667197704315,0.12157749827038655,0.040517602,0.50146466,14.23648738861084,2.9557081699371337,0.0,0.0,pelvis,181.1882,381.71225357055664,15.525236,True
74,1.48,0.034061893820762634,0.12476484667553978,0.032276783,0.58080614,3.306061029434204,2.955598735809326,0.0,0.0,pelvis,176.20215,370.6146125793457,23.385166,True
75,1.5,0.03423803672194481,0.12464111359235452,0.033684984,0.29612255,2.6630074977874756,2.9549123287200927,0.0,0.0,pelvis,161.82466,356.81742668151855,37.904602,True
76,1.52,0.034913863986730576,0.12058417448328984,0.034156952,0.16783503,3.908830404281616,2.9554370880126952,0.0,0.0,pelvis,158.51956,340.739294052124,10.880315,True
77,1.54,0.03517533838748932,0.11873851120820955,0.0114978915,0.1093544,4.938027381896973,2.9555975437164306,0.0,0.0,pelvis,192.09436,418.4049892425537,21.251423,True
78,1.56,0.034959424287080765,0.12011806375882361,0.013468442,0.19949536,5.641011714935303,2.955391550064087,0.0,0.0,pelvis,152.08214,318.7535009384155,16.11609,True
79,1.58,0.03429807722568512,0.12377292796905759,0.011401158,0.2746061,6.171220779418945,2.955302381515503,0.0,0.0,pelvis,176.14801,380.08686447143555,1.7193078,True
80,1.6,0.03418714180588722,0.1242099983206375,0.020800907,0.20369609,6.484969139099121,2.955258274078369,0.0,0.0,pelvis,155.8778,330.8419990539551,20.928818,True
81,1.62,0.0342961885035038,0.12332870380940342,0.0150478305,0.17543337,6.473851203918457,2.955350065231323,0.0,0.0,pelvis,146.81299,306.4508419036865,6.846556,True
82,1.6400000000000001,0.03396925702691078,0.12472725748737723,0.015811494,0.23875026,6.200194835662842,2.955469036102295,0.0,0.0,pelvis,158.4784,331.5378179550171,12.322579,True
83,1.6600000000000001,0.03333874046802521,0.12815453963460266,0.014689022,0.25131536,2.6377944946289062,2.954990768432617,0.0,0.0,pelvis,158.9942,343.87288093566895,9.034218,True
84,1.68,0.03325185179710388,0.12828360510450665,0.01378916,0.18478157,2.784872055053711,2.955210828781128,0.0,0.0,pelvis,149.13995,298.27991485595703,7.8281775,True
85,1.7,0.03322744369506836,0.12857261450701385,0.009371249,0.13142326,2.9222257137298584,2.955161714553833,0.0,0.0,pelvis,165.2174,330.43482208251953,16.437204,True
86,1.72,0.033227622509002686,0.12850576886461595,0.031111,0.026796611,2.972729444503784,2.9553107261657714,0.0,0.0,pelvis,155.99675,311.9934997558594,18.344372,True
87,1.74,0.03317669406533241,0.128520874331018,0.05119204,0.13930663,3.124133825302124,2.9553748607635497,0.0,0.0,pelvis,157.08035,314.160701751709,17.130941,True
88,1.76,0.03308264538645744,0.1286044696571511,0.07241347,0.2478835,3.525887966156006,2.9553252696990966,0.0,0.0,pelvis,159.75519,319.5103759765625,17.469942,True
89,1.78,0.032996766269207,0.12849302773761861,0.0690594,0.37317988,3.7690560817718506,2.9554847717285155,0.0,0.0,pelvis,186.05931,403.01164054870605,8.262708,True
90,1.8,0.033082809299230576,0.12769473975928958,0.042511895,0.57351094,3.9140546321868896,2.9555720329284667,0.0,0.0,pelvis,163.29126,345.0830707550049,24.023014,True
91,1.82,0.03303305059671402,0.1273573157481812,0.025311349,0.75864714,3.943418264389038,2.955535554885864,0.0,0.0,pelvis,154.18777,323.07508182525635,17.4309,True
92,1.84,0.032737135887145996,0.12831205357573772,0.026774514,0.41923717,3.5014545917510986,2.955286645889282,0.0,0.0,pelvis,162.53027,325.060546875,18.943073,True
93,1.86,0.03272850438952446,0.12840779475042108,0.04164423,0.39472133,3.665280342102051,2.955389165878296,0.0,0.0,pelvis,161.03879,322.0775680541992,15.964119,True
94,1.8800000000000001,0.03275479003787041,0.12822398439049276,0.047901314,0.3742194,3.635805130004883,2.955572986602783,0.0,0.0,pelvis,158.33443,316.6688575744629,7.4595013,True
95,1.9000000000000001,0.032607074826955795,0.12899226644776007,0.055029497,0.35513103,3.629000425338745,2.9552806854248046,0.0,0.0,pelvis,161.51297,323.0259323120117,5.8723216,True
96,1.92,0.03262163698673248,0.12869265532270502,0.059819933,0.33637807,3.56233286857605,2.9557119846343993,0.0,0.0,pelvis,165.26576,330.5315284729004,4.0517564,True
97,1.94,0.032534558326005936,0.12905170036986413,0.06167448,0.3216122,3.386319637298584,2.955490732192993,0.0,0.0,pelvis,162.44037,324.8807373046875,3.4226692,True
98,1.96,0.03248952329158783,0.12911724141476344,0.06494444,0.29989445,3.2661960124969482,2.955519104003906,0.0,0.0,pelvis,161.17958,322.3591613769531,4.5248704,True
99,1.98,0.032467979937791824,0.12901283050032553,0.06400748,0.2830627,2.9878766536712646,2.9556862354278564,0.0,0.0,pelvis,161.65598,323.3119583129883,3.7492924,True
100,2.0,0.032386817038059235,0.12930904080502548,0.06443767,0.26349992,2.7314484119415283,2.955439233779907,0.0,0.0,pelvis,158.13028,316.26055908203125,2.32782,True
